SR-PS-SKEW-022:setI 1.0181
SR-PS-SKEW-023:setI 0.28375
SR-PS-SKEW-024:setI 0.35778
SR-PS-SKEW-025:setI -0.83942
SR-PS-SKEW-026:setI 0.34419
SR-PS-SKEW-027:setI -0.86364
SR-PS-SKEW-031:setI -0.27602
SR-PS-SKEW-032:setI 0.10478
SR-PS-SKEW-033:setI 0.092246
SR-PS-SKEW-034:setI -0.16235
SR-PS-SKEW-035:setI 0.39357
SR-PS-SKEW-036:setI 0.44576
SR-PS-SKEW-037:setI -0.038376
SR-PS-SKEW-041:setI 0.82049
SR-PS-SKEW-042:setI 0.21507
SR-PS-SKEW-043:setI -0.12731
SR-PS-SKEW-044:setI 0.56711
SR-PS-SKEW-045:setI -0.44332
SR-PS-SKEW-046:setI 0.13583
SR-PS-SKEW-047:setI 0.11893
SR-PS-SKEW-051:setI 0.5882
SR-PS-SKEW-052:setI -0.65451
SR-PS-SKEW-053:setI 0.81249
SR-PS-SKEW-054:setI 0.0058683
SR-PS-SKEW-055:setI -0.51078
SR-PS-SKEW-056:setI 0.34438
SR-PS-SKEW-057:setI -0.010884
SR-PS-SKEW-061:setI -0.19149
SR-PS-SKEW-062:setI 0.1406
SR-PS-SKEW-063:setI 0.21706
SR-PS-SKEW-064:setI -0.13213
SR-PS-SKEW-065:setI 0.00041912
SR-PS-SKEW-066:setI -0.31114
SR-PS-SKEW-067:setI 0.40624
SR-PS-SKEW-071:setI -0.068913
SR-PS-SKEW-072:setI 0.53989
SR-PS-SKEW-073:setI 0.1765
SR-PS-SKEW-074:setI 0.091072
SR-PS-SKEW-075:setI 0.1264
SR-PS-SKEW-076:setI -0.29943
SR-PS-SKEW-077:setI -0.12449
SR-PS-SKEW-081:setI 0.75157
SR-PS-SKEW-082:setI -1.0046
SR-PS-SKEW-083:setI 0.058809
SR-PS-SKEW-084:setI -0.02615
SR-PS-SKEW-085:setI -0.14425
SR-PS-SKEW-086:setI -0.15
SR-PS-SKEW-087:setI 0.29964
SR-PS-SKEW-091:setI 0.41403
SR-PS-SKEW-092:setI -1.0583
SR-PS-SKEW-093:setI -0.10127
SR-PS-SKEW-094:setI 0.21874
SR-PS-SKEW-095:setI -0.20811
SR-PS-SKEW-096:setI -0.92051
SR-PS-SKEW-097:setI -0.080562
SR-PS-SKEW-101:setI 0.35904
SR-PS-SKEW-102:setI 0.65539
SR-PS-SKEW-103:setI 0.17839
SR-PS-SKEW-104:setI 0.19165
SR-PS-SKEW-105:setI -0.081292
SR-PS-SKEW-106:setI 0.43864
SR-PS-SKEW-107:setI 0.088998
SR-PS-SKEW-111:setI -0.12213
SR-PS-SKEW-112:setI -0.042224
SR-PS-SKEW-113:setI 0.20083
SR-PS-SKEW-114:setI 0.14974
SR-PS-SKEW-115:setI -0.55164
SR-PS-SKEW-116:setI 0.13443
SR-PS-SKEW-117:setI 0.2419
SR-PS-SKEW-121:setI 0.51339
SR-PS-SKEW-122:setI -1.1578
SR-PS-SKEW-123:setI 0.0837
SR-PS-SKEW-124:setI 0.29286
SR-PS-SKEW-125:setI -0.38215
SR-PS-SKEW-126:setI -0.55788
SR-PS-SKEW-127:setI 0.84552
SR-PS-SKEW-131:setI 0.69979
SR-PS-SKEW-132:setI -0.43587
SR-PS-SKEW-133:setI 0.58156
SR-PS-SKEW-134:setI -0.5316
SR-PS-SKEW-135:setI 0.027112
SR-PS-SKEW-136:setI -0.41354
SR-PS-SKEW-137:setI 0.3476
SR-PS-SKEW-141:setI -0.47161
SR-PS-SKEW-142:setI 0.98117
SR-PS-SKEW-143:setI 0.044889
SR-PS-SKEW-144:setI 0.57872
SR-PS-SKEW-145:setI -0.39811
SR-PS-SKEW-146:setI -0.68691
SR-PS-SKEW-147:setI 1.0603
SR-PS-SKEW-151:setI -0.41795
SR-PS-SKEW-152:setI 0.26942
SR-PS-SKEW-153:setI 0.78675
SR-PS-SKEW-154:setI -0.42331
SR-PS-SKEW-155:setI -0.22168
SR-PS-SKEW-156:setI 0.77334
SR-PS-SKEW-157:setI -0.48276
SR-PS-SKEW-161:setI -0.085936
SR-PS-SKEW-162:setI -0.04407
SR-PS-SKEW-163:setI 0.30054
SR-PS-SKEW-164:setI -0.65034
SR-PS-SKEW-165:setI 0.43026
SR-PS-SKEW-166:setI -1.4158
SR-PS-SKEW-167:setI 0.53608
SR-PS-SKEW-171:setI -0.22836
SR-PS-SKEW-172:setI 0.15777
SR-PS-SKEW-173:setI 0.26607
SR-PS-SKEW-174:setI -0.27664
SR-PS-SKEW-175:setI -0.16528
SR-PS-SKEW-176:setI -0.61964
SR-PS-SKEW-177:setI -0.15351
SR-PS-SKEW-181:setI 0.20331
SR-PS-SKEW-182:setI 0.2128
SR-PS-SKEW-183:setI 0.0004165
SR-PS-SKEW-184:setI -0.10174
SR-PS-SKEW-185:setI 0.040097
SR-PS-SKEW-186:setI -0.2931
SR-PS-SKEW-187:setI 0.65103
SR-PS-SKEW-191:setI 1.1821
SR-PS-SKEW-192:setI -0.82862
SR-PS-SKEW-193:setI -0.014807
SR-PS-SKEW-194:setI -0.32833
SR-PS-SKEW-195:setI 0.45597
SR-PS-SKEW-196:setI -0.5976
SR-PS-SKEW-197:setI 0.18727
SR-PS-SKEW-201:setI 0.78287
SR-PS-SKEW-202:setI -0.64856
SR-PS-SKEW-203:setI -0.45117
SR-PS-SKEW-204:setI -0.040678
SR-PS-SKEW-205:setI 0.60706
SR-PS-SKEW-206:setI 0.57671
SR-PS-SKEW-207:setI -0.644398
SR-PS-SKEW-211:setI -0.0468288
SR-PS-SKEW-212:setI 2.1315
SR-PS-SKEW-213:setI 0.25194
SR-PS-SKEW-214:setI 0.63233
SR-PS-SKEW-215:setI -0.68655
SR-PS-SKEW-216:setI 0.39972
SR-PS-SKEW-217:setI 0.23725
SR-PS-SKEW-221:setI -0.073673
SR-PS-SKEW-222:setI 0.44869
SR-PS-SKEW-223:setI 0.32959
SR-PS-SKEW-224:setI 0.22049
SR-PS-SKEW-225:setI -0.4833
SR-PS-SKEW-226:setI 0.062566
SR-PS-SKEW-227:setI -0.34599
SR-PS-SKEW-231:setI -0.364504
SR-PS-SKEW-232:setI 0.32992
SR-PS-SKEW-233:setI 0.21738
SR-PS-SKEW-234:setI -0.19631
SR-PS-SKEW-235:setI -0.39372
SR-PS-SKEW-236:setI -1.2127
SR-PS-SKEW-237:setI 0.94074
SR-PS-SKEW-241:setI 0.37218
SR-PS-SKEW-242:setI 0.34188
SR-PS-SKEW-243:setI -0.44951
SR-PS-SKEW-244:setI 0.20083
SR-PS-SKEW-245:setI -0.052317
SR-PS-SKEW-246:setI 0.94334
SR-PS-SKEW-247:setI -0.31298
SR-RF2-LLRF:setGapVoltage 1600
SR-RF2-LLRF:setStationPhase -42
SR-RF3-LLRF:setGapVoltage 1600
SR-RF3-LLRF:setStationPhase 1.2
SR-PS-DMB09-Q1:setI 164.7
SR-PS-DMB09-Q2:setI 195.077
SR-PS-DMB09-Q3:setI 164.565
SR-PS-DMB25-Q1:setI 164.646
SR-PS-DMB25-Q2:setI 195.062
SR-PS-DMB25-Q3:setI 164.491
SR-PS-DMB41-Q1:setI 159.952
SR-PS-DMB41-Q2:setI 192.175
SR-PS-DMB41-Q3:setI 164.587
SR-PS-DMB09-HC1:setI 0
SR-PS-DMB09-HC2:setI 0
SR-PS-DMB09-VC1:setI 0
SR-PS-DMB09-VC2:setI 0
SR-PS-DMB25-HC1:setI 0
SR-PS-DMB25-HC2:setI 0
SR-PS-DMB25-VC1:setI 0
SR-PS-DMB25-VC2:setI 0
SR-PS-DMB41-HC1:setI 0.1
SR-PS-DMB41-HC2:setI 0
SR-PS-DMB41-VC1:setI 0
SR-PS-DMB41-VC2:setI 0
